day	hour	minutes	temperature
17.18	412.333	24740	19.46219775
17.19	412.500	24750	20.78383092
17.19	412.667	24760	19.05109706
17.20	412.833	24770	19.43881296
17.21	413.000	24780	17.80251696
17.22	413.167	24790	19.11135398
17.22	413.333	24800	19.00702576
17.23	413.500	24810	18.70106731
17.24	413.667	24820	16.51272143
17.24	413.833	24830	17.58814255
17.25	414.000	24840	16.41485431
17.26	414.167	24850	15.59179294
17.26	414.333	24860	16.29455616
17.27	414.500	24870	13.82163853
17.28	414.667	24880	14.71713764
17.28	414.833	24890	13.67733762
17.29	415.000	24900	13.12834157
17.30	415.167	24910	15.12758939
17.31	415.333	24920	13.03007976
17.31	415.500	24930	14.20154134
17.32	415.667	24940	13.72480244
17.33	415.833	24950	13.88802124
17.33	416.000	24960	12.59102772
17.34	416.167	24970	12.53919654
17.35	416.333	24980	12.72359138
17.35	416.500	24990	11.33760608
17.36	416.667	25000	14.16420423
17.37	416.833	25010	13.77097036
17.38	417.000	25020	11.41593458
17.38	417.167	25030	14.323343
17.39	417.333	25040	12.63691547
17.40	417.500	25050	13.20770893
17.40	417.667	25060	12.95269325
17.41	417.833	25070	11.64992724
17.42	418.000	25080	11.85640575
17.42	418.167	25090	12.68830706
17.43	418.333	25100	13.00762034
17.44	418.500	25110	13.94279345
17.44	418.667	25120	12.52787654
17.45	418.833	25130	12.97232667
17.46	419.000	25140	12.68229752
17.47	419.167	25150	14.33247046
17.47	419.333	25160	13.61153609
17.48	419.500	25170	14.54331635
17.49	419.667	25180	12.76283307
17.49	419.833	25190	13.98382373
17.50	420.000	25200	13.27858719
17.51	420.167	25210	14.17050043
17.51	420.333	25220	14.79562405
17.52	420.500	25230	12.90818961
17.53	420.667	25240	12.13570584
17.53	420.833	25250	14.49157851
17.54	421.000	25260	14.05803919
17.55	421.167	25270	15.02782349
17.56	421.333	25280	12.37703942
17.56	421.500	25290	14.49782057
17.57	421.667	25300	14.66455153
17.58	421.833	25310	13.30688014
17.58	422.000	25320	14.73463333
17.59	422.167	25330	14.4709182
17.60	422.333	25340	14.96153394
17.60	422.500	25350	15.51199464
17.61	422.667	25360	16.33186279
17.62	422.833	25370	16.56431886
17.63	423.000	25380	17.00358671
17.63	423.167	25390	15.81150431
17.64	423.333	25400	17.17637036
17.65	423.500	25410	16.81068801
17.65	423.667	25420	17.61248678
17.66	423.833	25430	18.11816472
17.67	424.000	25440	18.42577966
17.67	424.167	25450	17.80483088
17.68	424.333	25460	16.47062072
17.69	424.500	25470	18.25954271
17.69	424.667	25480	18.53387596
17.70	424.833	25490	16.67366427
17.71	425.000	25500	16.69339654
17.72	425.167	25510	18.20838452
17.72	425.333	25520	16.22399689
17.73	425.500	25530	16.47936114
17.74	425.667	25540	16.72931309
17.74	425.833	25550	16.02091586
17.75	426.000	25560	17.34251624
17.76	426.167	25570	16.96215928
17.76	426.333	25580	16.36257728
17.77	426.500	25590	15.40524303
17.78	426.667	25600	15.10857143
17.78	426.833	25610	15.31659916
17.79	427.000	25620	14.3786598
17.80	427.167	25630	15.62332165
17.81	427.333	25640	13.99561285
17.81	427.500	25650	15.23750511
17.82	427.667	25660	14.54094962
17.83	427.833	25670	16.04573173
17.83	428.000	25680	15.03662844
17.84	428.167	25690	15.43119787
17.85	428.333	25700	14.98141721
17.85	428.500	25710	16.77294311
17.86	428.667	25720	15.56510385
17.87	428.833	25730	17.94917591
17.88	429.000	25740	17.14961365
17.88	429.167	25750	18.03721922
17.89	429.333	25760	18.4891207
17.90	429.500	25770	17.06823371
17.90	429.667	25780	16.99248204
17.91	429.833	25790	17.85783216
17.92	430.000	25800	16.92581189
17.92	430.167	25810	19.7241593
17.93	430.333	25820	17.82782919
17.94	430.500	25830	19.56638071
17.94	430.667	25840	17.89829309
17.95	430.833	25850	18.42700724
17.96	431.000	25860	21.34123743
17.97	431.167	25870	19.99213935
17.97	431.333	25880	20.3409338
17.98	431.500	25890	18.82322095
17.99	431.667	25900	19.2386243
17.99	431.833	25910	20.13198276
18.00	432.000	25920	20.98951193
18.01	432.167	25930	20.07884634
18.01	432.333	25940	19.0251758
18.02	432.500	25950	19.35886932
18.03	432.667	25960	19.13147339
18.03	432.833	25970	20.22185554
18.04	433.000	25980	20.36662272
18.05	433.167	25990	19.82391614
18.06	433.333	26000	19.00542538
18.06	433.500	26010	20.21304814
18.07	433.667	26020	18.89997588
18.08	433.833	26030	20.41014015
18.08	434.000	26040	19.33200886
18.09	434.167	26050	18.85145364
18.10	434.333	26060	19.20749921
18.10	434.500	26070	18.88445161
18.11	434.667	26080	20.18075773
18.12	434.833	26090	18.76463493
18.13	435.000	26100	19.89818191
18.13	435.167	26110	20.86431535
18.14	435.333	26120	20.00056004
18.15	435.500	26130	21.61010242
18.15	435.667	26140	21.52637307
18.16	435.833	26150	21.69537537
18.17	436.000	26160	20.04447539
18.17	436.167	26170	18.26117067
18.18	436.333	26180	18.8103233
18.19	436.500	26190	20.56704454
18.19	436.667	26200	20.0032044
18.20	436.833	26210	20.13170975
18.21	437.000	26220	20.25829245
18.22	437.167	26230	17.61466081
18.22	437.333	26240	19.10213718
18.23	437.500	26250	18.17451413
18.24	437.667	26260	15.6505513
18.24	437.833	26270	17.30755051
18.25	438.000	26280	16.92914194
18.26	438.167	26290	15.9567352
18.26	438.333	26300	16.01095551
18.27	438.500	26310	15.21285304
18.28	438.667	26320	15.75637204
18.28	438.833	26330	14.44135178
18.29	439.000	26340	13.3276425
18.30	439.167	26350	12.40663747
18.31	439.333	26360	14.58934145
18.31	439.500	26370	13.99207888
18.32	439.667	26380	11.85336354
18.33	439.833	26390	12.30435698
18.33	440.000	26400	12.89690655
18.34	440.167	26410	13.46029023
18.35	440.333	26420	13.50189595
18.35	440.500	26430	10.95314729
18.36	440.667	26440	12.69993854
18.37	440.833	26450	13.0438897
18.38	441.000	26460	13.49202432
18.38	441.167	26470	13.80487899
18.39	441.333	26480	12.90199376
18.40	441.500	26490	13.01662942
18.40	441.667	26500	14.09681931
18.41	441.833	26510	12.87669654
18.42	442.000	26520	11.76524102
18.42	442.167	26530	13.84958563
18.43	442.333	26540	14.10668388
18.44	442.500	26550	13.2440737
18.44	442.667	26560	13.66266677
18.45	442.833	26570	13.78555429
18.46	443.000	26580	13.8552588
18.47	443.167	26590	13.74191734
18.47	443.333	26600	14.14887032
18.48	443.500	26610	13.91634471
18.49	443.667	26620	12.38825883
18.49	443.833	26630	14.55923089
18.50	444.000	26640	14.79525807
18.51	444.167	26650	13.00730151
18.51	444.333	26660	12.01345911
18.52	444.500	26670	12.92527651
18.53	444.667	26680	12.36051851
18.53	444.833	26690	14.41790619
18.54	445.000	26700	15.18973679
18.55	445.167	26710	12.79371622
18.56	445.333	26720	13.65017307
18.56	445.500	26730	16.01931723
18.57	445.667	26740	14.40407679
18.58	445.833	26750	14.40436522
18.58	446.000	26760	14.4139266
18.59	446.167	26770	14.95240945
18.60	446.333	26780	15.42683482
18.60	446.500	26790	15.83888723
18.61	446.667	26800	15.49894065
18.62	446.833	26810	15.04615437
18.63	447.000	26820	15.7871487
18.63	447.167	26830	16.33815242
18.64	447.333	26840	17.63497498
18.65	447.500	26850	17.58194998
18.65	447.667	26860	18.6954941
18.66	447.833	26870	17.79108863
18.67	448.000	26880	17.53092363
18.67	448.167	26890	16.81559921
18.68	448.333	26900	17.85252527
18.69	448.500	26910	16.99386296
18.69	448.667	26920	17.8235081
18.70	448.833	26930	17.85503191
18.71	449.000	26940	17.36804836
18.72	449.167	26950	17.38761868
18.72	449.333	26960	18.1813604
18.73	449.500	26970	16.31928332
18.74	449.667	26980	17.61386935
18.74	449.833	26990	16.26759199
18.75	450.000	27000	17.66195269
18.76	450.167	27010	17.8559647
18.76	450.333	27020	16.42581439
18.77	450.500	27030	16.07589667
18.78	450.667	27040	16.5187829
18.78	450.833	27050	15.74518815
18.79	451.000	27060	16.35585574
18.80	451.167	27070	14.10717273
18.81	451.333	27080	16.053821
18.81	451.500	27090	16.27828468
18.82	451.667	27100	15.27943349
18.83	451.833	27110	14.52506434
18.83	452.000	27120	15.00594381
18.84	452.167	27130	15.65389485
18.85	452.333	27140	15.3081621
18.85	452.500	27150	16.5210459
18.86	452.667	27160	16.21504795
18.87	452.833	27170	17.23348573
18.88	453.000	27180	15.5543833
18.88	453.167	27190	15.84691423
18.89	453.333	27200	18.50564934
18.90	453.500	27210	17.3065545
18.90	453.667	27220	17.98391758
18.91	453.833	27230	17.50141776
18.92	454.000	27240	18.42008075
18.92	454.167	27250	19.91573124
18.93	454.333	27260	18.68914639
18.94	454.500	27270	17.84074569
18.94	454.667	27280	17.84249621
18.95	454.833	27290	18.54030039
18.96	455.000	27300	18.86215925
18.97	455.167	27310	20.0572316
18.97	455.333	27320	18.87156467
18.98	455.500	27330	19.86640771
18.99	455.667	27340	18.48474354
18.99	455.833	27350	20.20903319
19.00	456.000	27360	20.45533181
19.01	456.167	27370	19.70420425
19.01	456.333	27380	20.45038445
19.02	456.500	27390	20.1146151
19.03	456.667	27400	18.80536506
19.03	456.833	27410	19.78598501
19.04	457.000	27420	19.40588544
19.05	457.167	27430	19.59919748
19.06	457.333	27440	19.21008438
19.06	457.500	27450	19.78498202
19.07	457.667	27460	20.05513731
19.08	457.833	27470	20.49979492
19.08	458.000	27480	18.64413245
19.09	458.167	27490	18.94686959
19.10	458.333	27500	18.64414603
19.10	458.500	27510	20.75054249
19.11	458.667	27520	18.66088336
19.12	458.833	27530	21.44707576
19.13	459.000	27540	19.68010012
19.13	459.167	27550	20.8522594
19.14	459.333	27560	20.01661448
19.15	459.500	27570	19.56567102
19.15	459.667	27580	20.41196335
19.16	459.833	27590	20.46038884
19.17	460.000	27600	19.87253027
19.17	460.167	27610	21.75937014
19.18	460.333	27620	19.6381295
19.19	460.500	27630	19.6388898
19.19	460.667	27640	19.18775623
19.20	460.833	27650	18.79728889
19.21	461.000	27660	18.76449259
19.22	461.167	27670	17.64518581
19.22	461.333	27680	19.13202033
19.23	461.500	27690	18.08269294
19.24	461.667	27700	17.45552979
19.24	461.833	27710	15.82009233
19.25	462.000	27720	16.77827484
19.26	462.167	27730	16.49809562
19.26	462.333	27740	15.28124823
19.27	462.500	27750	15.0230875
19.28	462.667	27760	15.73116605
19.28	462.833	27770	14.93471277
19.29	463.000	27780	12.73708984
19.30	463.167	27790	13.37009802
19.31	463.333	27800	13.72367602
19.31	463.500	27810	11.8281016
19.32	463.667	27820	11.93840594
19.33	463.833	27830	12.88645501
19.33	464.000	27840	12.55262614
19.34	464.167	27850	14.07328828
19.35	464.333	27860	13.34988391
19.35	464.500	27870	11.28882681
19.36	464.667	27880	11.039477
19.37	464.833	27890	13.09821246
19.38	465.000	27900	12.93035578
19.38	465.167	27910	12.63273781
19.39	465.333	27920	12.14821125
19.40	465.500	27930	12.14170627
19.40	465.667	27940	12.30447831
19.41	465.833	27950	15.20820023
19.42	466.000	27960	12.07683835
19.42	466.167	27970	12.27340245
19.43	466.333	27980	13.77115765
19.44	466.500	27990	12.5822442
19.44	466.667	28000	13.58998873
19.45	466.833	28010	13.82042492
19.46	467.000	28020	11.95529783
19.47	467.167	28030	15.13049587
19.47	467.333	28040	12.5469722
19.48	467.500	28050	12.92465679
19.49	467.667	28060	15.07550312
19.49	467.833	28070	13.39729728
19.50	468.000	28080	12.65517534
19.51	468.167	28090	14.12044462
19.51	468.333	28100	12.0193999
19.52	468.500	28110	13.45581212
19.53	468.667	28120	14.39448927
19.53	468.833	28130	13.66918181
19.54	469.000	28140	12.24514992
19.55	469.167	28150	13.15239173
19.56	469.333	28160	13.65671192
19.56	469.500	28170	16.14282974
19.57	469.667	28180	14.25954899
19.58	469.833	28190	14.91593333
19.58	470.000	28200	15.61100154
19.59	470.167	28210	15.86438814
19.60	470.333	28220	15.48890606
19.60	470.500	28230	14.64400851
19.61	470.667	28240	14.86520831
19.62	470.833	28250	16.89219351
19.63	471.000	28260	15.56634285
19.63	471.167	28270	18.13897651
19.64	471.333	28280	15.8456509
19.65	471.500	28290	17.43018079
19.65	471.667	28300	16.61651656
19.66	471.833	28310	18.1780931
19.67	472.000	28320	16.38998497
19.67	472.167	28330	18.52767517
19.68	472.333	28340	18.14958943
19.69	472.500	28350	17.8744481
19.69	472.667	28360	17.65586152
19.70	472.833	28370	16.66409516
19.71	473.000	28380	16.73740241
19.72	473.167	28390	17.34557278
19.72	473.333	28400	17.78753986
19.73	473.500	28410	18.09120193
19.74	473.667	28420	17.20794992
19.74	473.833	28430	17.07815288
19.75	474.000	28440	15.95378686
19.76	474.167	28450	17.26324745
19.76	474.333	28460	16.31954604
19.77	474.500	28470	16.96235569
19.78	474.667	28480	16.50816388
19.78	474.833	28490	15.78095972
19.79	475.000	28500	15.82634311
19.80	475.167	28510	16.23725967
19.81	475.333	28520	16.62974213
19.81	475.500	28530	16.98009856
19.82	475.667	28540	16.51824795
19.83	475.833	28550	15.71390214
19.83	476.000	28560	13.89464652
19.84	476.167	28570	15.98220335
19.85	476.333	28580	16.47546373
19.85	476.500	28590	16.14922163
19.86	476.667	28600	17.60579817
19.87	476.833	28610	15.75360833
19.88	477.000	28620	17.77825249
19.88	477.167	28630	16.39190625
19.89	477.333	28640	18.29880251
19.90	477.500	28650	19.34049429
19.90	477.667	28660	17.6233862
19.91	477.833	28670	18.11259167
19.92	478.000	28680	17.64478153
19.92	478.167	28690	19.31883241
19.93	478.333	28700	19.36734523
19.94	478.500	28710	17.89279259
19.94	478.667	28720	19.65308423
19.95	478.833	28730	19.8875742
19.96	479.000	28740	19.20910387
19.97	479.167	28750	20.56894971
19.97	479.333	28760	20.12249885
19.98	479.500	28770	19.23911631
19.99	479.667	28780	18.79610712
19.99	479.833	28790	18.33544592
20.00	480.000	28800	19.22876406
20.01	480.167	28810	18.58940523
20.01	480.333	28820	20.65801891
20.02	480.500	28830	20.94933602
20.03	480.667	28840	19.8937117
20.03	480.833	28850	20.05728702
20.04	481.000	28860	19.98342156
20.05	481.167	28870	21.10045327
20.06	481.333	28880	18.84691934
20.06	481.500	28890	19.72029012
20.07	481.667	28900	19.30629172
20.08	481.833	28910	20.83707346
20.08	482.000	28920	20.60623354
20.09	482.167	28930	20.25801064
20.10	482.333	28940	21.71686569
20.10	482.500	28950	20.62862067
20.11	482.667	28960	19.52408382
20.12	482.833	28970	19.98927868
20.13	483.000	28980	21.11225898
20.13	483.167	28990	18.84207715
20.14	483.333	29000	20.59673383
20.15	483.500	29010	19.54373339
20.15	483.667	29020	20.06148917
20.16	483.833	29030	20.96071169
20.17	484.000	29040	19.31594358
20.17	484.167	29050	18.30327664
20.18	484.333	29060	20.00230917
20.19	484.500	29070	20.17400171
20.19	484.667	29080	20.02866352
20.20	484.833	29090	19.82717761
20.21	485.000	29100	17.90671466
20.22	485.167	29110	19.55822956
20.22	485.333	29120	19.49285708
20.23	485.500	29130	16.78929678
20.24	485.667	29140	17.14976369
20.24	485.833	29150	16.45729155
20.25	486.000	29160	17.22497981
20.26	486.167	29170	16.43891168
20.26	486.333	29180	15.40039039
20.27	486.500	29190	14.84965078
20.28	486.667	29200	16.01703213
20.28	486.833	29210	14.67410764
20.29	487.000	29220	13.22501034
20.30	487.167	29230	13.0122631
20.31	487.333	29240	13.36709385
20.31	487.500	29250	12.08422375
20.32	487.667	29260	13.79160664
20.33	487.833	29270	13.71279328
20.33	488.000	29280	12.70155196
20.34	488.167	29290	11.12384594
20.35	488.333	29300	12.07952353
20.35	488.500	29310	11.79500482
20.36	488.667	29320	10.95811676
20.37	488.833	29330	13.42279879
20.38	489.000	29340	13.13596997
20.38	489.167	29350	13.12961052
20.39	489.333	29360	11.22683307
20.40	489.500	29370	13.69548475
20.40	489.667	29380	13.88025658
20.41	489.833	29390	13.87711672
20.42	490.000	29400	13.64063922
20.42	490.167	29410	13.71705154
20.43	490.333	29420	15.28811192
20.44	490.500	29430	13.49866389
20.44	490.667	29440	12.78769735
20.45	490.833	29450	14.81286257
20.46	491.000	29460	13.13941557
20.47	491.167	29470	12.81689437
20.47	491.333	29480	13.51829425
20.48	491.500	29490	14.56348816
20.49	491.667	29500	13.14336191
20.49	491.833	29510	14.09408936
20.50	492.000	29520	14.58260639
20.51	492.167	29530	13.63704872
20.51	492.333	29540	11.93792867
20.52	492.500	29550	13.05725116
20.53	492.667	29560	12.98670726
20.53	492.833	29570	12.97371823
20.54	493.000	29580	12.96198122
20.55	493.167	29590	14.52437018
20.56	493.333	29600	13.84798503
20.56	493.500	29610	13.78917213
20.57	493.667	29620	15.48332576
20.58	493.833	29630	13.2249187
20.58	494.000	29640	14.62732826
20.59	494.167	29650	13.93150445
20.60	494.333	29660	13.72498009
20.60	494.500	29670	15.90910482
20.61	494.667	29680	16.00868525
20.62	494.833	29690	16.86064057
20.63	495.000	29700	16.14695627
20.63	495.167	29710	17.48709506
20.64	495.333	29720	15.76700443
20.65	495.500	29730	16.64196209
20.65	495.667	29740	16.73578894
20.66	495.833	29750	18.19698862
20.67	496.000	29760	17.18316791
20.67	496.167	29770	17.47970584
20.68	496.333	29780	17.5691524
20.69	496.500	29790	17.7580401
20.69	496.667	29800	19.15334894
20.70	496.833	29810	18.35702277
20.71	497.000	29820	15.78477228
20.72	497.167	29830	17.86793465
20.72	497.333	29840	16.23295204
20.73	497.500	29850	17.5959209
20.74	497.667	29860	17.20669004
20.74	497.833	29870	17.82042672
20.75	498.000	29880	17.55816585
20.76	498.167	29890	15.89294343
20.76	498.333	29900	15.13739787
20.77	498.500	29910	16.29390703
20.78	498.667	29920	16.20138115
20.78	498.833	29930	15.58365453
20.79	499.000	29940	14.1355502
20.80	499.167	29950	16.35827262
20.81	499.333	29960	16.11831293
20.81	499.500	29970	16.12441077
20.82	499.667	29980	13.97479157
20.83	499.833	29990	14.86196652
20.83	500.000	30000	15.27182535
20.84	500.167	30010	16.44282164
20.85	500.333	30020	16.65724594
20.85	500.500	30030	16.45955587
20.86	500.667	30040	17.90696362
20.87	500.833	30050	15.6408794
20.88	501.000	30060	16.41574539
20.88	501.167	30070	17.50175239
20.89	501.333	30080	17.46546586
20.90	501.500	30090	17.4815865
20.90	501.667	30100	18.24505704
20.91	501.833	30110	19.39598042
20.92	502.000	30120	18.38682356
20.92	502.167	30130	17.36569694
20.93	502.333	30140	20.14513237
20.94	502.500	30150	18.85761417
20.94	502.667	30160	19.05215534
20.95	502.833	30170	19.18779261
20.96	503.000	30180	19.90100603
20.97	503.167	30190	18.43775846
20.97	503.333	30200	19.62504024
20.98	503.500	30210	19.83289431
20.99	503.667	30220	18.94677129
20.99	503.833	30230	18.35243911
21.00	504.000	30240	19.01304006
21.01	504.167	30250	19.3794108
21.01	504.333	30260	20.8280874
21.02	504.500	30270	18.44337816
21.03	504.667	30280	20.44798157
21.03	504.833	30290	20.10072262
21.04	505.000	30300	19.81062335
21.05	505.167	30310	19.0747508
21.06	505.333	30320	19.22378499
21.06	505.500	30330	20.0065941
21.07	505.667	30340	18.89224229
21.08	505.833	30350	18.52928223
21.08	506.000	30360	19.35475771
21.09	506.167	30370	20.32267868
21.10	506.333	30380	19.75984743
21.10	506.500	30390	21.36506222
21.11	506.667	30400	19.16749012
21.12	506.833	30410	21.13649446
21.13	507.000	30420	19.31997208
21.13	507.167	30430	21.12194784
21.14	507.333	30440	20.05962127
21.15	507.500	30450	21.14792598
21.15	507.667	30460	21.2535161
21.16	507.833	30470	19.20977617
21.17	508.000	30480	20.10257726
21.17	508.167	30490	20.72920166
21.18	508.333	30500	20.3803459
21.19	508.500	30510	20.55076727
21.19	508.667	30520	19.72438988
21.20	508.833	30530	19.11345696
21.21	509.000	30540	19.26773917
21.22	509.167	30550	19.18028665
21.22	509.333	30560	17.20787308
21.23	509.500	30570	18.0220207
21.24	509.667	30580	18.35027376
21.24	509.833	30590	16.03686953
21.25	510.000	30600	15.63618279
21.26	510.167	30610	16.11925921
21.26	510.333	30620	16.61943767
21.27	510.500	30630	13.58026073
21.28	510.667	30640	13.76574534
21.28	510.833	30650	13.98038582
21.29	511.000	30660	14.49486087
21.30	511.167	30670	13.41628683
21.31	511.333	30680	12.44453081
21.31	511.500	30690	14.27419295
21.32	511.667	30700	12.97097498
21.33	511.833	30710	12.89388842
21.33	512.000	30720	12.46964327
21.34	512.167	30730	12.12637331
21.35	512.333	30740	12.25055597
21.35	512.500	30750	11.26821828
21.36	512.667	30760	11.17877547
21.37	512.833	30770	12.8269905
21.38	513.000	30780	12.17022332
21.38	513.167	30790	12.04013004
21.39	513.333	30800	14.04301083
21.40	513.500	30810	13.0771799
21.40	513.667	30820	13.19931969
21.41	513.833	30830	13.12446806
21.42	514.000	30840	13.1942803
21.42	514.167	30850	13.35440053
21.43	514.333	30860	13.08583024
21.44	514.500	30870	12.80692636
21.44	514.667	30880	14.25615539
21.45	514.833	30890	14.31025672
21.46	515.000	30900	13.77472753
21.47	515.167	30910	13.43520709
21.47	515.333	30920	13.00793166
21.48	515.500	30930	13.57496511
21.49	515.667	30940	13.98469737
21.49	515.833	30950	14.545524
21.50	516.000	30960	13.1645238
21.51	516.167	30970	14.6436086
21.51	516.333	30980	14.38326654
21.52	516.500	30990	12.67620876
21.53	516.667	31000	12.55712171
21.53	516.833	31010	13.87906155
21.54	517.000	31020	13.46937983
21.55	517.167	31030	13.0249492
21.56	517.333	31040	14.17027465
21.56	517.500	31050	13.48675169
21.57	517.667	31060	12.78926189
21.58	517.833	31070	13.53259462
21.58	518.000	31080	14.27777839
21.59	518.167	31090	15.24670255
21.60	518.333	31100	14.95773617
21.60	518.500	31110	14.55097937
21.61	518.667	31120	16.48785279
21.62	518.833	31130	16.04121012
21.63	519.000	31140	16.26012954
21.63	519.167	31150	15.78587424
21.64	519.333	31160	18.07497303
21.65	519.500	31170	16.37077184
21.65	519.667	31180	17.64650809
21.66	519.833	31190	17.84840061
21.67	520.000	31200	17.62124828
21.67	520.167	31210	18.58089209
21.68	520.333	31220	18.12160471
21.69	520.500	31230	17.06489616
21.69	520.667	31240	18.84672811
21.70	520.833	31250	17.3101521
21.71	521.000	31260	18.31271593
21.72	521.167	31270	16.53759722
21.72	521.333	31280	16.4008138
21.73	521.500	31290	17.12975454
21.74	521.667	31300	16.31946965
21.74	521.833	31310	16.01594229
21.75	522.000	31320	16.87617446
21.76	522.167	31330	16.8143348
21.76	522.333	31340	17.0296874
21.77	522.500	31350	15.32373341
21.78	522.667	31360	16.41814961
21.78	522.833	31370	14.86375729
21.79	523.000	31380	14.21560405
21.80	523.167	31390	14.72734103
21.81	523.333	31400	16.47148983
21.81	523.500	31410	15.89198173
21.82	523.667	31420	15.42396852
21.83	523.833	31430	15.43312965
21.83	524.000	31440	14.0679994
21.84	524.167	31450	16.01405392
21.85	524.333	31460	16.40192663
21.85	524.500	31470	16.33901482
21.86	524.667	31480	16.13737895
21.87	524.833	31490	16.1191153
21.88	525.000	31500	16.38521583
21.88	525.167	31510	15.82401341
21.89	525.333	31520	16.47410507
21.90	525.500	31530	17.61846478
21.90	525.667	31540	17.66762361
21.91	525.833	31550	18.76832264
21.92	526.000	31560	20.17839304
21.92	526.167	31570	18.52888465
21.93	526.333	31580	17.44863666
21.94	526.500	31590	18.90140107
21.94	526.667	31600	20.07967047
21.95	526.833	31610	19.27310759
21.96	527.000	31620	18.43519303
21.97	527.167	31630	18.87864789
21.97	527.333	31640	20.42909679
21.98	527.500	31650	18.7572333
21.99	527.667	31660	18.94545667
21.99	527.833	31670	20.03471126
22.00	528.000	31680	20.3832597
22.01	528.167	31690	19.975082
22.01	528.333	31700	19.57525472
22.02	528.500	31710	20.11987577
22.03	528.667	31720	20.52222282
22.03	528.833	31730	20.05912446
22.04	529.000	31740	19.56532857
22.05	529.167	31750	19.99354082
22.06	529.333	31760	19.68562843
22.06	529.500	31770	19.38713257
22.07	529.667	31780	19.55474136
22.08	529.833	31790	19.63317374
22.08	530.000	31800	20.14560125
22.09	530.167	31810	19.80700211
22.10	530.333	31820	19.69417852
22.10	530.500	31830	20.19522451
22.11	530.667	31840	20.45394386
22.12	530.833	31850	20.98757069
22.13	531.000	31860	19.43207572
22.13	531.167	31870	20.08788541
22.14	531.333	31880	20.26393594
22.15	531.500	31890	21.235265
22.15	531.667	31900	21.05328197
22.16	531.833	31910	20.73672486
22.17	532.000	31920	22.09730879
22.17	532.167	31930	19.16760919
22.18	532.333	31940	19.80830638
22.19	532.500	31950	20.11449233
22.19	532.667	31960	20.70039474
22.20	532.833	31970	17.64417139
22.21	533.000	31980	18.88320791
22.22	533.167	31990	18.93056034
22.22	533.333	32000	17.8291272
22.23	533.500	32010	16.83426107
22.24	533.667	32020	17.59483401
22.24	533.833	32030	16.81409263
22.25	534.000	32040	15.90929521
22.26	534.167	32050	15.60420403
22.26	534.333	32060	16.24477062
22.27	534.500	32070	13.91628781
22.28	534.667	32080	15.32429534
22.28	534.833	32090	13.61414917
22.29	535.000	32100	14.30079026
22.30	535.167	32110	12.80963939
22.31	535.333	32120	15.09420461
22.31	535.500	32130	11.6077805
22.32	535.667	32140	12.152189
22.33	535.833	32150	11.68943102
22.33	536.000	32160	13.05714723
22.34	536.167	32170	11.81513606
22.35	536.333	32180	12.48691628
22.35	536.500	32190	11.97525096
22.36	536.667	32200	12.0378659
22.37	536.833	32210	12.19065021
22.38	537.000	32220	12.34596289
22.38	537.167	32230	13.03270578
22.39	537.333	32240	12.7460137
22.40	537.500	32250	12.49156861
22.40	537.667	32260	11.76063659
22.41	537.833	32270	13.62836462
22.42	538.000	32280	12.61412614
22.42	538.167	32290	11.71444123
22.43	538.333	32300	14.3585237
22.44	538.500	32310	13.50083314
22.44	538.667	32320	14.53839323
22.45	538.833	32330	13.08566366
22.46	539.000	32340	14.11981753
22.47	539.167	32350	15.09111827
22.47	539.333	32360	14.86316483
22.48	539.500	32370	13.88344758
22.49	539.667	32380	13.76803296
22.49	539.833	32390	13.51124542
22.50	540.000	32400	14.0201335
22.51	540.167	32410	14.41832038
22.51	540.333	32420	14.27268494
22.52	540.500	32430	14.34958259
22.53	540.667	32440	14.21928861
22.53	540.833	32450	13.13325283
22.54	541.000	32460	12.43709317
22.55	541.167	32470	13.56059842
22.56	541.333	32480	12.45793453
22.56	541.500	32490	14.64763352
22.57	541.667	32500	15.09860455
22.58	541.833	32510	12.92306178
22.58	542.000	32520	14.11112448
22.59	542.167	32530	15.17127211
22.60	542.333	32540	15.15721951
22.60	542.500	32550	16.74844854
22.61	542.667	32560	16.62250027
22.62	542.833	32570	14.52948746
22.63	543.000	32580	15.30098099
22.63	543.167	32590	16.64969815
22.64	543.333	32600	16.64694622
22.65	543.500	32610	15.57102162
22.65	543.667	32620	17.80137438
22.66	543.833	32630	17.68751261
22.67	544.000	32640	18.05217196
22.67	544.167	32650	17.77761275
22.68	544.333	32660	18.02221811
22.69	544.500	32670	18.36342838
22.69	544.667	32680	16.6328197
22.70	544.833	32690	16.79822985
22.71	545.000	32700	18.44060374
22.72	545.167	32710	18.24328815
22.72	545.333	32720	18.66192338
22.73	545.500	32730	16.93268533
22.74	545.667	32740	16.46922033
22.74	545.833	32750	17.14174178
22.75	546.000	32760	16.24676432
22.76	546.167	32770	16.66480481
22.76	546.333	32780	15.40201443
22.77	546.500	32790	15.3122671
22.78	546.667	32800	16.23151194
22.78	546.833	32810	17.53894813
22.79	547.000	32820	15.41017641
22.80	547.167	32830	15.79400112
22.81	547.333	32840	17.45380379
22.81	547.500	32850	15.85682608
22.82	547.667	32860	15.59606312
22.83	547.833	32870	16.38840438
22.83	548.000	32880	15.57110939
22.84	548.167	32890	16.39219553
22.85	548.333	32900	14.83423264
22.85	548.500	32910	14.70309533
22.86	548.667	32920	16.17758983
22.87	548.833	32930	15.78976886
22.88	549.000	32940	15.48539667
22.88	549.167	32950	16.0819743
22.89	549.333	32960	18.39482326
